10404	Jonny_Mansurov [179478]	TAKE	232115	Carbine Rifle (LSPD5198)	1	23.01.2023, 20:29:11
10403	Andrew_Oreshkin [279394]	GIVE	205782	Carbine Rifle (LSPD9247)	1	23.01.2023, 20:29:04
10402	Enzo_Boyarskiy [108667]	TAKE	185118	Тазер (LSPD4755)	1	23.01.2023, 20:28:36
10401	Takeshi_Supreme [450030]	GIVE	243661	Carbine Rifle (LSPD8168)	1	23.01.2023, 20:28:31
10400	Alvardo_Odium [9873]	TAKE	186298	Carbine Rifle (LSPD3331)	1	23.01.2023, 20:26:10
10399	Boba_Suprim [38070]	TAKE	208856	Carbine Rifle (LSPD1742)	1	23.01.2023, 20:24:46
10398	Derrak_Wilton [406824]	TAKE	188653	Carbine Rifle (LSPD8134)	1	23.01.2023, 20:24:38
10397	Drake_Ogarkov [400823]	GIVE	216381	Carbine Rifle (LSPD5559)	1	23.01.2023, 20:24:34
10396	Anderson_Wild [312829]	TAKE	93015	Carbine Rifle (LSPD2810)	1	23.01.2023, 20:24:03
10395	Asachok_Yanozzo [400463]	TAKE	180246	Carbine Rifle (LSPD2332)	1	23.01.2023, 20:23:28
10394	Storm_Scorsez [373229]	GIVE	239446	Carbine Rifle (LSPD1956)	1	23.01.2023, 20:22:36
10393	Frodo_Bromsky [196603]	GIVE	101253	Carbine Rifle (LSPD2927)	1	23.01.2023, 20:22:34
10392	Storm_Scorsez [373229]	TAKE	217705	Carbine Rifle (LSPD1956)	1	23.01.2023, 20:22:29
10391	Cody_Limonov [419052]	GIVE	238673	Carbine Rifle (LSPD7987)	1	23.01.2023, 20:20:29
10390	Alehandro_Thunder [140503]	TAKE	131705	Carbine Rifle (LSPD5559)	1	23.01.2023, 20:14:52
10389	Jonson_Mori [343756]	GIVE	213776	Carbine Rifle (LSPD7277)	1	23.01.2023, 20:12:44
10388	Lincoln_Johnson [438605]	GIVE	231803	Тазер (LSPD3637)	1	23.01.2023, 20:08:30
10387	Djavod_Yanozzo [396405]	GIVE	57603	Service Carbine (LSPD5521)	1	23.01.2023, 20:08:11
10386	Derrak_Wilton [406824]	GIVE	188653	Carbine Rifle (LSPD8134)	1	23.01.2023, 20:07:01
10385	Jasper_Cash [302595]	GIVE	219847	Carbine Rifle (LSPD6293)	1	23.01.2023, 20:06:39
10384	Roma_Eternity [447877]	GIVE	243060	Carbine Rifle (LSPD8124)	1	23.01.2023, 20:06:33
10383	Darya_Scorsez [376034]	GIVE	217705	Carbine Rifle (LSPD1956)	1	23.01.2023, 20:05:51
10382	Pablo_Suprim [356092]	GIVE	243156	Carbine Rifle (LSPD3221)	1	23.01.2023, 20:05:43
10381	Boba_Suprim [38070]	GIVE	208856	Carbine Rifle (LSPD1742)	1	23.01.2023, 20:04:39
10380	Corvin_Vorontsov [430160]	TAKE	83707	Carbine Rifle (LSPD4748)	1	23.01.2023, 20:03:45
10379	Corvin_Vorontsov [430160]	TAKE	83707	Carbine Rifle (LSPD1520)	1	23.01.2023, 20:03:45
10378	Colin_Zakharyan [390575]	GIVE	190347	Carbine Rifle (LSPD5756)	1	23.01.2023, 20:03:38
10377	Artem_Volkodav [448524]	GIVE	127312	Броня LSPD (М)	1	23.01.2023, 20:03:27
10376	Sereja_Bodrov [119989]	TAKE	225416	Carbine Rifle (LSPD1492)	1	23.01.2023, 20:03:10
10375	Kappa_Michoyan [439844]	GIVE	230886	Carbine Rifle (LSPD7544)	1	23.01.2023, 19:57:02
10374	Ksandr_Nightmares [306794]	GIVE	204325	Carbine Rifle (LSPD4052)	1	23.01.2023, 19:55:21
10373	Ksandr_Nightmares [306794]	TAKE	235634	Carbine Rifle (LSPD4052)	1	23.01.2023, 19:55:14
10372	Takumi_Mansurov [301030]	GIVE	180338	Carbine Rifle (LSPD8408)	1	23.01.2023, 19:53:43
10371	Serban_Rows [386707]	GIVE	187660	Carbine Rifle (LSPD6840)	1	23.01.2023, 19:52:23
10370	Abdulla_Accapello [429956]	TAKE	228444	Carbine Rifle (LSPD9168)	1	23.01.2023, 19:52:21
10369	Anuar_Freeman [438504]	GIVE	239541	Carbine Rifle (LSPD5737)	1	23.01.2023, 19:52:10
10368	Serban_Rows [386707]	TAKE	187660	Carbine Rifle (LSPD6840)	1	23.01.2023, 19:52:09
10367	Abdulla_Accapello [429956]	GIVE	228444	Тяжелый пистолет (LSPD7526)	1	23.01.2023, 19:51:36
10366	Diego_Mansurov [298197]	GIVE	238675	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:50:28
10365	Deen_Pro [448309]	GIVE	242974	Carbine Rifle (LSPD5278)	1	23.01.2023, 19:50:25
10364	Diego_Mansurov [298197]	TAKE	177744	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:50:01
10363	Deen_Pro [448309]	TAKE	242974	Carbine Rifle (LSPD5278)	1	23.01.2023, 19:49:33
10362	Aiden_Korovkin [10624]	GIVE	242767	Carbine Rifle (LSPD3588)	1	23.01.2023, 19:49:26
10361	Asachok_Yanozzo [400463]	GIVE	180246	Carbine Rifle (LSPD2332)	1	23.01.2023, 19:49:19
10360	Max_Korovkin [236373]	GIVE	163615	Carbine Rifle (LSPD6276)	1	23.01.2023, 19:49:18
10359	Luki_Lucano [440069]	TAKE	242210	Carbine Rifle (LSPD3965)	1	23.01.2023, 19:48:47
10358	Nikita_Paradeevich [446589]	GIVE	243492	Carbine Rifle (LSPD5267)	1	23.01.2023, 19:46:40
10357	Storm_Spaggett [448840]	GIVE	242230	Carbine Rifle (LSPD6801)	1	23.01.2023, 19:45:22
10356	Sakurai_Bushido [449010]	GIVE	236730	Тазер (LSPD8981)	1	23.01.2023, 19:44:12
10355	Charlie_Ito [314429]	GIVE	177977	Тазер (LSPD9594)	1	23.01.2023, 19:43:43
10354	Charlie_Ito [314429]	TAKE	171259	Тазер (LSPD9594)	1	23.01.2023, 19:43:17
10353	Abdulla_Accapello [429956]	TAKE	228444	Тяжелый пистолет (LSPD7526)	1	23.01.2023, 19:42:13
10352	Diego_Mansurov [298197]	GIVE	177744	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:42:11
10351	Marix_Akulyan [446496]	GIVE	24860	Carbine Rifle (LSPD2510)	1	23.01.2023, 19:42:01
10350	Sergey_Mansurov [445733]	GIVE	180338	Carbine Rifle (LSPD8934)	1	23.01.2023, 19:41:26
10349	Colin_Zakharyan [390575]	TAKE	190347	Carbine Rifle (LSPD6846)	1	23.01.2023, 19:41:01
10348	Scroppik_Novoseltsev [440246]	TAKE	242463	Carbine Rifle (LSPD5161)	1	23.01.2023, 19:39:58
10347	Easy_Rose [404391]	GIVE	201374	Carbine Rifle (LSPD2916)	1	23.01.2023, 19:39:53
10346	Easy_Rose [404391]	TAKE	236730	Carbine Rifle (LSPD2916)	1	23.01.2023, 19:39:47
10345	Scroppik_Novoseltsev [440246]	GIVE	242463	Carbine Rifle (LSPD5161)	1	23.01.2023, 19:38:17
10344	Abdulla_Accapello [429956]	GIVE	228444	Service Carbine (LSPD7669)	1	23.01.2023, 19:38:06
10343	Easy_Rose [404391]	GIVE	210545	Carbine Rifle (LSPD9625)	1	23.01.2023, 19:37:39
10342	Easy_Rose [404391]	GIVE	210545	Carbine Rifle (LSPD7961)	1	23.01.2023, 19:37:39
10341	Abdulla_Accapello [429956]	TAKE	228444	Carbine Rifle (LSPD9625)	1	23.01.2023, 19:36:50
10340	Abdulla_Accapello [429956]	TAKE	228444	Carbine Rifle (LSPD7961)	1	23.01.2023, 19:36:50
10339	Zuzya_Scorsez [393935]	GIVE	235758	Carbine Rifle (LSPD2926)	1	23.01.2023, 19:36:25
10338	Easy_Rose [404391]	GIVE	41840	Service Carbine (LSPD4157)	1	23.01.2023, 19:35:45
10337	Colin_Zakharyan [390575]	GIVE	190347	Carbine Rifle (LSPD6846)	1	23.01.2023, 19:35:38
10336	Leonardo_Uzzatto [271203]	GIVE	222566	Carbine Rifle (LSPD6611)	1	23.01.2023, 19:33:32
10335	Artem_Sawasaki [436620]	TAKE	164969	Carbine Rifle (LSPD1303)	1	23.01.2023, 19:32:57
10334	Jonny_Mansurov [179478]	GIVE	232115	Carbine Rifle (LSPD5198)	1	23.01.2023, 19:32:02
10333	Evgen_Karopuzov [91277]	TAKE	233755	Carbine Rifle (LSPD2191)	1	23.01.2023, 19:31:54
10332	Jonny_Mansurov [179478]	TAKE	232115	Carbine Rifle (LSPD5198)	1	23.01.2023, 19:31:21
10331	Diego_Mansurov [298197]	TAKE	238675	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:29:34
10330	Evgen_Karopuzov [91277]	GIVE	233755	Carbine Rifle (LSPD2191)	1	23.01.2023, 19:29:27
10329	Eqor_Smirnov [425126]	GIVE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 19:29:21
10328	Cj_Snow [327490]	GIVE	194720	Carbine Rifle (LSPD8242)	1	23.01.2023, 19:27:58
10327	Sakurai_Bushido [449010]	TAKE	228444	Service Carbine (LSPD4157)	1	23.01.2023, 19:27:21
10326	Sakurai_Bushido [449010]	TAKE	228444	Service Carbine (LSPD7669)	1	23.01.2023, 19:27:15
10325	Storm_Spaggett [448840]	TAKE	242230	Carbine Rifle (LSPD6801)	1	23.01.2023, 19:27:06
10324	Foot_SnowHill [177308]	TAKE	236759	Carbine Rifle (LSPD7094)	1	23.01.2023, 19:27:04
10323	Aiden_Korovkin [10624]	TAKE	180608	Carbine Rifle (LSPD3588)	1	23.01.2023, 19:23:59
10322	Takeshi_Supreme [450030]	GIVE	243661	Carbine Rifle (LSPD6262)	1	23.01.2023, 19:23:30
10321	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD6262)	1	23.01.2023, 19:22:50
10320	Diego_Mansurov [298197]	GIVE	238675	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:22:21
10319	Diego_Mansurov [298197]	TAKE	238675	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:22:10
10318	Aram_Angelov [365810]	GIVE	231238	Carbine Rifle (LSPD3013)	1	23.01.2023, 19:22:00
10317	Tony_Eternity [402221]	GIVE	243199	Carbine Rifle (LSPD6262)	1	23.01.2023, 19:20:59
10316	Storm_Scorsez [373229]	TAKE	217705	Carbine Rifle (LSPD1956)	1	23.01.2023, 19:20:37
10315	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD6262)	1	23.01.2023, 19:20:04
10314	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD8168)	1	23.01.2023, 19:20:00
10313	Frodo_Bromsky [196603]	GIVE	101253	Carbine Rifle (LSPD5025)	1	23.01.2023, 19:19:31
10312	Eqor_Smirnov [425126]	TAKE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 19:18:43
10311	Brain_Sawasaki [430964]	GIVE	242945	Carbine Rifle (LSPD6372)	1	23.01.2023, 19:16:52
10310	Allen_Killaura [157947]	TAKE	67253	Carbine Rifle (LSPD5025)	1	23.01.2023, 19:16:05
10309	Allen_Killaura [157947]	GIVE	67253	Carbine Rifle (LSPD5025)	1	23.01.2023, 19:15:03
10308	Cj_Snow [327490]	TAKE	194720	Carbine Rifle (LSPD8242)	1	23.01.2023, 19:14:41
10307	Allen_Killaura [157947]	TAKE	67253	Carbine Rifle (LSPD5025)	1	23.01.2023, 19:14:09
10306	Corvin_Vorontsov [430160]	GIVE	83707	Carbine Rifle (LSPD4748)	1	23.01.2023, 19:13:50
10305	Corvin_Vorontsov [430160]	TAKE	83707	Carbine Rifle (LSPD4748)	1	23.01.2023, 19:13:48
10304	Luki_Lucano [440069]	GIVE	242210	Тазер (LSPD9285)	1	23.01.2023, 19:13:43
10303	Luki_Lucano [440069]	GIVE	242210	Тяжелый пистолет (LSPD3107)	1	23.01.2023, 19:13:40
10302	Luki_Lucano [440069]	GIVE	242210	Carbine Rifle (LSPD3965)	1	23.01.2023, 19:13:38
10301	Shah_Azatov [239422]	TAKE	222615	Carbine Rifle (LSPD5272)	1	23.01.2023, 19:12:51
10300	Ruslan_Yanozzo [159805]	GIVE	243193	Service Carbine (LSPD8110)	1	23.01.2023, 19:11:49
10299	Cj_Snow [327490]	GIVE	194720	Carbine Rifle (LSPD8242)	1	23.01.2023, 19:11:05
10298	Eddi_Borsa [413577]	GIVE	240917	Carbine Rifle (LSPD9035)	1	23.01.2023, 19:09:26
10297	Aiden_Korovkin [10624]	GIVE	180608	Carbine Rifle (LSPD3588)	1	23.01.2023, 19:09:18
10296	Diego_Mansurov [298197]	GIVE	238675	Carbine Rifle (LSPD3241)	1	23.01.2023, 19:09:13
10295	Takumi_Mansurov [301030]	TAKE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 19:09:08
10294	Eqor_Smirnov [425126]	GIVE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 19:08:13
10293	Eqor_Smirnov [425126]	TAKE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 19:08:00
10292	Mike_Vorontsov [449372]	GIVE	243275	Carbine Rifle (LSPD3813)	1	23.01.2023, 19:07:24
10291	Shawty_Mur [353450]	TAKE	241329	Carbine Rifle (LSPD9215)	1	23.01.2023, 19:06:38
10290	Oma_Sawasaki [410116]	GIVE	243401	Carbine Rifle (LSPD1866)	1	23.01.2023, 19:06:11
10289	Oma_Sawasaki [410116]	GIVE	243401	Carbine Rifle (LSPD8288)	1	23.01.2023, 19:06:09
10288	Oma_Sawasaki [410116]	TAKE	243401	Carbine Rifle (LSPD1866)	1	23.01.2023, 19:05:56
10287	Oma_Sawasaki [410116]	TAKE	243401	Carbine Rifle (LSPD8288)	1	23.01.2023, 19:05:55
10286	Kai_Scorsez [87052]	TAKE	230660	Service Carbine (LSPD4754)	1	23.01.2023, 19:02:26
10285	Lucky_Vodkin [377845]	GIVE	241131	Carbine Rifle (LSPD8098)	1	23.01.2023, 19:00:13
10284	Lucky_Vodkin [377845]	TAKE	122844	Carbine Rifle (LSPD8098)	1	23.01.2023, 18:59:19
10283	Cj_Snow [327490]	TAKE	194720	Carbine Rifle (LSPD8242)	1	23.01.2023, 18:59:17
10282	Tony_Eternity [402221]	GIVE	243199	Carbine Rifle (LSPD8168)	1	23.01.2023, 18:57:36
10281	Tony_Eternity [402221]	GIVE	243199	Carbine Rifle (LSPD6262)	1	23.01.2023, 18:57:35
10280	Kolyan_Kabluhni [435860]	TAKE	112105	Carbine Rifle (LSPD6879)	1	23.01.2023, 18:57:28
10279	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD8168)	1	23.01.2023, 18:57:25
10278	Katerina_Sawasaki [106733]	TAKE	240167	Carbine Rifle (LSPD8288)	1	23.01.2023, 18:57:23
10277	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD6262)	1	23.01.2023, 18:57:15
10276	Tony_Eternity [402221]	GIVE	243199	Carbine Rifle (LSPD8168)	1	23.01.2023, 18:57:14
10275	Tony_Eternity [402221]	TAKE	243199	Carbine Rifle (LSPD8168)	1	23.01.2023, 18:57:07
10274	Drake_Side [366609]	TAKE	243352	Тяжелый пистолет (LSPD6573)	1	23.01.2023, 18:56:56
10273	Orlandoo_Yanozzo [248916]	TAKE	218621	Carbine Rifle (LSPD7504)	1	23.01.2023, 18:56:55
10272	Kolyan_Kabluhni [435860]	GIVE	112105	Carbine Rifle (LSPD9346)	1	23.01.2023, 18:56:20
10271	Takumi_Mansurov [301030]	GIVE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 18:53:37
10270	Kolyan_Kabluhni [435860]	TAKE	112105	Carbine Rifle (LSPD9346)	1	23.01.2023, 18:53:24
10269	Drake_Side [366609]	GIVE	243352	Carbine Rifle (LSPD4108)	1	23.01.2023, 18:53:13
10268	Ashley_Korovkina [436176]	GIVE	225416	Carbine Rifle (LSPD1492)	1	23.01.2023, 18:48:32
10267	Ksandr_Nightmares [306794]	GIVE	235634	Carbine Rifle (LSPD4052)	1	23.01.2023, 18:46:24
10266	Ksandr_Nightmares [306794]	TAKE	235634	Carbine Rifle (LSPD4052)	1	23.01.2023, 18:45:42
10265	Ksandr_Nightmares [306794]	GIVE	235634	Carbine Rifle (LSPD4052)	1	23.01.2023, 18:45:40
10264	Takumi_Mansurov [301030]	TAKE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 18:45:00
10263	Max_Korovkin [236373]	TAKE	163615	Carbine Rifle (LSPD6276)	1	23.01.2023, 18:42:59
10262	Ryan_Mercury [157470]	TAKE	240729	Carbine Rifle (LSPD9249)	1	23.01.2023, 18:41:54
10261	Eddi_Borsa [413577]	TAKE	240917	Carbine Rifle (LSPD9035)	1	23.01.2023, 18:41:38
10260	Narcis_Bellucci [83278]	TAKE	6520	Carbine Rifle (LSPD4052)	1	23.01.2023, 18:41:22
10259	Drake_Ogarkov [400823]	GIVE	214028	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:41:08
10258	Takumi_Mansurov [301030]	GIVE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 18:41:06
10257	Drake_Ogarkov [400823]	TAKE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:40:52
10256	Mixa_Long [292091]	TAKE	205246	Carbine Rifle (LSPD6830)	1	23.01.2023, 18:40:46
10255	Jonny_Mansurov [179478]	GIVE	232115	Carbine Rifle (LSPD5198)	1	23.01.2023, 18:40:11
10254	Star_Vorontsov [417111]	TAKE	243375	Carbine Rifle (LSPD9514)	1	23.01.2023, 18:39:44
10253	Tihan_Tonoyan [57687]	TAKE	223460	Carbine Rifle (LSPD9855)	1	23.01.2023, 18:36:51
10252	Calvin_Turner [379662]	TAKE	114989	Carbine Rifle (LSPD3008)	1	23.01.2023, 18:32:49
10251	Boba_Cooper [367412]	TAKE	119847	Carbine Rifle (LSPD7277)	1	23.01.2023, 18:32:28
10250	Drake_Ogarkov [400823]	GIVE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:31:04
10249	Example_Budapesht [379329]	GIVE	187862	Carbine Rifle (LSPD5375)	1	23.01.2023, 18:30:33
10248	Example_Budapesht [379329]	GIVE	187862	Carbine Rifle (LSPD7397)	1	23.01.2023, 18:30:32
10247	Drake_Ogarkov [400823]	TAKE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:30:23
10246	Lucky_Vodkin [377845]	GIVE	122844	Carbine Rifle (LSPD8098)	1	23.01.2023, 18:28:09
10245	Lucky_Vodkin [377845]	TAKE	229224	Carbine Rifle (LSPD8098)	1	23.01.2023, 18:27:38
10244	Artem_Ryabov [449200]	GIVE	243030	Carbine Rifle (LSPD2438)	1	23.01.2023, 18:23:18
10243	Storm_Scorsez [373229]	GIVE	217705	Carbine Rifle (LSPD1956)	1	23.01.2023, 18:23:09
10242	Obarg_Nightmares [106601]	GIVE	238606	Carbine Rifle (LSPD4945)	1	23.01.2023, 18:22:55
10241	Drake_Ogarkov [400823]	GIVE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:22:47
10240	Obarg_Nightmares [106601]	TAKE	238606	Carbine Rifle (LSPD4945)	1	23.01.2023, 18:22:12
10239	Eqor_Smirnov [425126]	GIVE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 18:21:52
10238	Rafael_Novikov [326954]	TAKE	241773	Carbine Rifle (LSPD4706)	1	23.01.2023, 18:21:52
10237	Drake_Ogarkov [400823]	TAKE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:21:36
10236	Tihan_Tonoyan [57687]	GIVE	223460	Carbine Rifle (LSPD9855)	1	23.01.2023, 18:21:33
10235	Katerina_Sawasaki [106733]	GIVE	240167	Carbine Rifle (LSPD8288)	1	23.01.2023, 18:21:24
10234	Drake_Ogarkov [400823]	GIVE	243656	Carbine Rifle (LSPD9623)	1	23.01.2023, 18:19:38
10233	Eqor_Smirnov [425126]	TAKE	241037	Carbine Rifle (LSPD3098)	1	23.01.2023, 18:19:18
10232	Boba_Cooper [367412]	GIVE	119847	Carbine Rifle (LSPD7277)	1	23.01.2023, 18:19:08
10231	Obarg_Nightmares [106601]	GIVE	238606	Carbine Rifle (LSPD4945)	1	23.01.2023, 18:17:57
10230	Obarg_Nightmares [106601]	TAKE	238606	Carbine Rifle (LSPD4945)	1	23.01.2023, 18:17:37
10229	Boba_Cooper [367412]	TAKE	240769	Carbine Rifle (LSPD7277)	1	23.01.2023, 18:17:31
10228	Calvin_Turner [379662]	GIVE	114989	Carbine Rifle (LSPD3008)	1	23.01.2023, 18:16:27
10227	Xavier_Sleepwalker [414576]	TAKE	240879	Carbine Rifle (LSPD7575)	1	23.01.2023, 18:15:38
10226	Storm_Scorsez [373229]	TAKE	217705	Carbine Rifle (LSPD1742)	1	23.01.2023, 18:15:35
10225	Rondo_SnowHill [440065]	GIVE	214144	Carbine Rifle (LSPD9762)	1	23.01.2023, 18:14:56
10224	Glou_Gagarin [407907]	TAKE	136381	Тяжелый пистолет (LSPD9670)	1	23.01.2023, 18:11:28
10223	Maks_Okopyan [370199]	GIVE	174789	Carbine Rifle (LSPD4230)	1	23.01.2023, 18:09:21
10222	Storm_Scorsez [373229]	GIVE	217705	Carbine Rifle (LSPD1742)	1	23.01.2023, 18:09:19
10221	Maks_Okopyan [370199]	TAKE	174789	Carbine Rifle (LSPD4230)	1	23.01.2023, 18:09:00
10220	Maks_Okopyan [370199]	GIVE	174789	Carbine Rifle (LSPD2826)	1	23.01.2023, 18:08:59
10219	Mixa_Long [292091]	GIVE	205246	Carbine Rifle (LSPD6830)	1	23.01.2023, 18:08:26
10218	Maks_Okopyan [370199]	TAKE	174789	Carbine Rifle (LSPD2826)	1	23.01.2023, 18:08:11
10217	Danya_Yshyramary [386274]	GIVE	189964	Carbine Rifle (LSPD8605)	1	23.01.2023, 18:08:02
10216	Danya_Yshyramary [386274]	TAKE	189964	Carbine Rifle (LSPD8605)	1	23.01.2023, 18:07:30
10215	Tyler_Scorsez [434794]	TAKE	86500	Carbine Rifle (LSPD1958)	1	23.01.2023, 18:07:20
10214	Kolyan_Kabluhni [435860]	GIVE	112105	Carbine Rifle (LSPD2055)	1	23.01.2023, 18:03:23
10213	Rakuzan_Style [448961]	GIVE	240580	Service Carbine (LSPD8862)	1	23.01.2023, 18:03:15
10212	Kiran_Smith [313803]	TAKE	206845	Carbine Rifle (LSPD2438)	1	23.01.2023, 18:03:09
10211	Homa_Yanozzo [279819]	GIVE	236385	Carbine Rifle (LSPD8865)	1	23.01.2023, 17:58:56
10210	Tema_Eternity [438525]	TAKE	241437	Carbine Rifle (LSPD6647)	1	23.01.2023, 17:58:54
10209	Homa_Yanozzo [279819]	GIVE	236385	Carbine Rifle (LSPD7162)	1	23.01.2023, 17:58:53
10208	Tema_Eternity [438525]	GIVE	242759	Carbine Rifle (LSPD4281)	1	23.01.2023, 17:58:37
10207	Tema_Eternity [438525]	TAKE	241437	Carbine Rifle (LSPD4281)	1	23.01.2023, 17:58:34
10206	Djavod_Yanozzo [396405]	TAKE	57603	Carbine Rifle (LSPD9081)	1	23.01.2023, 17:58:04
10205	Djavod_Yanozzo [396405]	TAKE	57603	Carbine Rifle (LSPD6293)	1	23.01.2023, 17:58:02
10204	Maksimka_Benz [377740]	GIVE	228148	Carbine Rifle (LSPD2501)	1	23.01.2023, 17:54:57
10203	Maksimka_Benz [377740]	TAKE	201975	Carbine Rifle (LSPD2501)	1	23.01.2023, 17:54:51
10202	Tihan_Tonoyan [57687]	TAKE	75943	Carbine Rifle (LSPD9855)	1	23.01.2023, 17:53:32
10201	Bako_Zakharyan [365988]	GIVE	160735	Service Carbine (LSPD7199)	1	23.01.2023, 17:51:30
10200	Alvaro_Eternity [378108]	GIVE	217382	Carbine Rifle (LSPD7782)	1	23.01.2023, 17:51:09
10199	Sako_Solevarov [325337]	GIVE	223534	Carbine Rifle (LSPD7733)	1	23.01.2023, 17:49:22
10198	Takumi_Mansurov [301030]	TAKE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 17:47:52
10197	Nathaniel_Racers [440755]	TAKE	242479	Carbine Rifle (LSPD3807)	1	23.01.2023, 17:47:52
10196	Nathaniel_Racers [440755]	TAKE	242479	Carbine Rifle (LSPD6565)	1	23.01.2023, 17:47:52
10195	Takumi_Mansurov [301030]	GIVE	234867	Carbine Rifle (LSPD8408)	1	23.01.2023, 17:47:26
10194	Beezzy_Santrosyan [85909]	TAKE	242862	Carbine Rifle (LSPD5648)	1	23.01.2023, 17:46:09
10193	Boba_Cooper [367412]	TAKE	240769	Carbine Rifle (LSPD9778)	1	23.01.2023, 17:44:30
10192	Kai_Scorsez [87052]	GIVE	230660	Service Carbine (LSPD4754)	1	23.01.2023, 17:43:35
10191	Kai_Scorsez [87052]	GIVE	230660	Carbine Rifle (LSPD4889)	1	23.01.2023, 17:43:33
10190	Kai_Scorsez [87052]	GIVE	230660	Carbine Rifle (LSPD1866)	1	23.01.2023, 17:43:31
10189	Kai_Scorsez [87052]	TAKE	230856	Service Carbine (LSPD4754)	1	23.01.2023, 17:43:27
10188	Kai_Scorsez [87052]	TAKE	230856	Carbine Rifle (LSPD4889)	1	23.01.2023, 17:43:24
10187	Kai_Scorsez [87052]	TAKE	230856	Carbine Rifle (LSPD1866)	1	23.01.2023, 17:43:22
10186	Oma_Sawasaki [410116]	GIVE	243401	Carbine Rifle (LSPD8288)	1	23.01.2023, 17:30:40
10185	Ramzes_Rewayze [385674]	GIVE	242281	Carbine Rifle (LSPD8546)	1	23.01.2023, 17:30:01
10184	Ramzes_Rewayze [385674]	TAKE	200326	Carbine Rifle (LSPD8546)	1	23.01.2023, 17:29:55
10183	Kiryshka_Loneliness [376744]	GIVE	241437	Carbine Rifle (LSPD4281)	1	23.01.2023, 17:28:09
10182	Roma_Eternity [447877]	TAKE	243060	Carbine Rifle (LSPD8124)	1	23.01.2023, 17:24:25
10181	William_Wallaceyan [35172]	GIVE	181602	Carbine Rifle (LSPD1990)	1	23.01.2023, 17:24:14
10180	Danya_Yshyramary [386274]	GIVE	189964	Carbine Rifle (LSPD8605)	1	23.01.2023, 17:23:26
10179	Danya_Yshyramary [386274]	TAKE	189964	Carbine Rifle (LSPD8605)	1	23.01.2023, 17:22:56
10178	Jordan_Sablin [321137]	GIVE	243649	Carbine Rifle (LSPD5958)	1	23.01.2023, 17:22:46
10177	Jordan_Sablin [321137]	TAKE	26676	Carbine Rifle (LSPD5958)	1	23.01.2023, 17:22:29
10176	Tommy_Yanozzo [427798]	GIVE	240374	Carbine Rifle (LSPD4252)	1	23.01.2023, 17:21:14
10175	Lolla_Gunna [373496]	GIVE	201658	Service Carbine (LSPD1928)	1	23.01.2023, 17:20:21
10174	Lolla_Gunna [373496]	TAKE	95253	Service Carbine (LSPD1928)	1	23.01.2023, 17:19:37
10173	Cornelius_Zakharyan [448583]	TAKE	190347	Carbine Rifle (LSPD8999)	1	23.01.2023, 17:18:47
10172	Sqwizzy_Loneliness [447575]	GIVE	241437	Carbine Rifle (LSPD6647)	1	23.01.2023, 17:18:33
10171	Sqwizzy_Loneliness [447575]	TAKE	242759	Carbine Rifle (LSPD6647)	1	23.01.2023, 17:18:26
10170	Artem_Sawasaki [436620]	TAKE	164969	Carbine Rifle (LSPD8288)	1	23.01.2023, 17:16:54
10169	Stranik_Scorsez [356704]	TAKE	89718	Carbine Rifle (LSPD7666)	1	23.01.2023, 17:15:47
10168	Stranik_Scorsez [356704]	GIVE	89718	Carbine Rifle (LSPD7666)	1	23.01.2023, 17:15:44
10167	Vladimir_Hammand [446781]	GIVE	243640	Carbine Rifle (LSPD1190)	1	23.01.2023, 17:11:27
10166	Vladimir_Hammand [446781]	GIVE	243640	Carbine Rifle (LSPD6172)	1	23.01.2023, 17:11:26
10165	Foot_SnowHill [177308]	GIVE	236759	Carbine Rifle (LSPD7094)	1	23.01.2023, 17:09:03
